Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	stationaryDist[1]	stationaryDist[2]	tree_length
16308	-190.2883	-249.253	58.96471	0.00828857	0.00738228	0.00850573	2.77787e-06	0.00956113	0.00614698	0.000383425	0.000543128	0.00245308	0.0077817	0.00624683	0.0083581	0.00708123	0.00397347	0.000657698	0.00235282	0.000737138	0.00331262	0.00221924	0.00431917	0.000541304	0.0174485	0.00130002	0.00417553	0.0117001	0.0129972	0.00102797	0.00160116	0.00548529	0.000231144	0.000336243	0.00185464	0.00456808	0.00382568	0.00143927	0.00770742	0.000572535	0.00335958	0.00486828	0.00845499	0.00405316	0.000876677	0.00897513	0.00141732	0.00284254	0.00105714	0.01226	1.95718	0.760706	1.229803	0.7701969	0.000411039	0.0223142	0.305343	3.27501	44.8144	2432.86	5.63764	0.6262766	0.6432102	0.0385006	0.0342909	0.0395093	1.29033e-05	0.0444117	0.0285529	0.00178102	0.00252284	0.0113946	0.0361462	0.0290167	0.0388236	0.0328925	0.0184569	0.00305502	0.0109289	0.00342402	0.0153872	0.0103084	0.0200627	0.00251437	0.0810486	0.0060386	0.0193955	0.0543474	0.0603724	0.00477494	0.00743742	0.0254793	0.00107367	0.00156186	0.00861484	0.0212188	0.0177704	0.00668543	0.0358012	0.00265944	0.0156053	0.0226133	0.0392736	0.018827	0.00407219	0.0416897	0.0065835	0.0132037	0.00491044	0.0569482	0.385098	0.614902	0.2152841
16344	-177.8477	-238.3577	60.51004	0.0125359	0.00426808	0.00703885	0.000892759	0.020098	0.00742514	0.00699472	0.00118954	0.00481776	0.00416186	0.00654114	0.00422741	0.0204146	0.0039773	0.000707068	0.00658464	0.00435782	0.0238341	0.00108786	0.000190798	0.00724805	0.0206824	0.00992484	0.00572822	0.0026744	0.0262032	0.0358703	0.00185193	0.00410326	0.00929867	0.00141588	0.0133116	0.00406287	0.00915596	0.00266455	0.00130502	0.00268738	0.0153561	0.00288089	0.00189566	0.00522484	0.0040047	0.0124791	0.0074343	0.00270894	0.00268293	0.00485684	1.32604	0.918491	1.295637	0.7043627	0.00112276	0.0364266	0.355786	2.81068	27.4525	890.659	4.911056	0.5436418	0.3609281	0.0349132	0.0118869	0.0196036	0.00248639	0.0559742	0.0206795	0.0194807	0.00331294	0.0134178	0.0115911	0.0182175	0.0117736	0.056856	0.011077	0.00196923	0.0183387	0.0121368	0.0663795	0.00302977	0.000531386	0.0201863	0.0576019	0.0276413	0.0159535	0.00744839	0.0729777	0.0999012	0.00515774	0.0114278	0.0258974	0.00394331	0.0370736	0.0113154	0.0254999	0.00742093	0.00363456	0.00748453	0.0427677	0.00802345	0.00527954	0.0145515	0.0111533	0.034755	0.020705	0.00754456	0.00747213	0.0135266	0.352181	0.647819	0.3590582
16380	-200.6762	-258.1385	57.46233	0.0758509	0.0217814	0.0227415	0.0248473	0.0264486	0.268284	0.0333522	0.112229	0.0456453	0.0114769	0.0606258	0.032867	0.0220293	0.0421199	0.0258465	0.0155136	0.0111576	0.0887004	0.0180237	0.079255	0.0494044	0.100504	0.0048549	0.0798136	0.027692	0.0512056	0.0100539	0.00985393	0.00468789	0.0603623	0.00112412	0.0756998	0.00464926	0.0302725	0.0429027	0.0591796	0.0193295	0.192476	0.105507	0.0570665	0.0490434	0.0169644	0.0238173	0.0228587	0.0252045	0.0580951	0.0840578	4.20878	0.197806	1.203591	0.7964091	0.019572	0.146834	0.549623	1.81943	6.81041	51.0933	2.844303	0.6616942	5.319327	0.0329003	0.00944766	0.00986412	0.0107775	0.0114721	0.116368	0.0144665	0.0486792	0.0197987	0.00497808	0.0262964	0.0142561	0.00955519	0.0182695	0.0112109	0.00672904	0.0048396	0.0384738	0.00781777	0.0343768	0.0214292	0.0435936	0.00210581	0.0346191	0.0120114	0.0222104	0.00436086	0.00427414	0.00203337	0.0261821	0.000487585	0.0328348	0.00201662	0.0131307	0.018609	0.0256691	0.00838418	0.0834866	0.0457637	0.0247526	0.0212726	0.00735832	0.0103308	0.00991494	0.0109325	0.0251987	0.0364601	0.398205	0.601795	2.305476
16416	-185.7129	-248.2297	62.51684	0.0180567	0.0142145	0.0810043	0.0270462	0.0670581	0.0397045	0.0202659	0.0735552	0.012387	0.0592622	0.0231849	0.0195263	0.0931807	0.0144183	0.00743489	0.0220465	0.00626496	0.0117481	0.0119737	0.0201502	0.0538537	0.0706367	0.0525101	0.0910092	0.00696608	0.00476281	0.00652989	0.010785	0.00924493	0.086784	0.0521074	0.000760165	0.0132248	0.00742705	0.105066	0.0334367	0.0369133	0.0439903	0.118315	0.0434978	0.0171402	0.011099	0.0304584	0.00105126	0.00960053	0.0181924	0.00921428	0.596616	1.10085	1.309403	0.6905967	0.028596	0.176659	0.582264	1.71743	5.66062	34.97	2.570141	0.5274133	0.1354904	0.0113774	0.00895652	0.0510405	0.0170417	0.0422531	0.0250177	0.0127695	0.0463468	0.007805	0.0373409	0.0146087	0.0123035	0.0587128	0.0090849	0.00468469	0.0138914	0.00394753	0.00740244	0.00754456	0.0126966	0.033933	0.0445079	0.0330864	0.0573445	0.0043893	0.00300103	0.00411446	0.00679557	0.00582519	0.0546823	0.0328326	0.000478977	0.00833288	0.00467975	0.0662017	0.0210683	0.0232589	0.0277181	0.0745498	0.0274078	0.0108	0.00699345	0.0191917	0.000662395	0.00604925	0.011463	0.00580588	0.345298	0.654702	1.58706
16452	-188.1773	-249.7535	61.57625	0.00821465	0.00551578	0.00966675	0.00750717	0.034654	0.00232644	0.0113673	0.0149574	0.00716897	0.0189831	0.0113183	0.00582903	0.0420857	0.00442795	0.00369247	0.0130423	0.00508453	0.0125309	0.000888436	0.0168062	0.0133196	0.0148828	0.00813397	0.0248355	0.00612467	0.00613861	0.00194505	0.00114875	0.0131307	0.072644	0.0111217	0.0470609	0.0677442	0.0023101	0.0288469	0.0402967	0.00640746	0.0216149	0.0595043	0.0784025	0.0118272	0.00337039	0.00495393	0.00029602	0.00859279	0.000836308	0.0100968	0.0436766	1.23908	1.001527	0.9984726	0.002814	0.0570202	0.40917	2.44397	17.5376	355.366	4.246692	0.9969499	0.008812292	0.0102471	0.00688049	0.0120585	0.00936461	0.0432281	0.00290205	0.0141798	0.0186582	0.00894273	0.0236799	0.0141187	0.00727125	0.0524985	0.00552351	0.00460606	0.0162692	0.00634255	0.0156313	0.00110825	0.0209644	0.0166152	0.0185651	0.0101465	0.0309803	0.00764004	0.00765743	0.0024263	0.00143297	0.0163795	0.0906177	0.0138734	0.0587048	0.0845056	0.00288166	0.0359842	0.050267	0.0079928	0.0269629	0.0742268	0.0978009	0.0147535	0.0042043	0.00617963	0.000369262	0.0107188	0.00104323	0.0125949	0.499236	0.500764	0.8016541
16488	-182.0018	-245.7628	63.76097	0.00924877	0.0212283	0.0339458	0.00958408	0.0155743	0.000746929	0.0549512	0.0666555	0.0050956	0.00834556	0.0419283	0.00515526	0.0554122	0.0143492	0.0446175	0.00626098	0.001227	0.0215299	0.0035557	0.0385228	0.00879239	0.017978	0.00686586	0.0385956	0.0473225	0.0279954	0.0118364	0.0154198	0.0539536	0.0411688	0.0123063	0.0716325	0.0538818	0.00635034	0.00370433	0.00343481	0.00257034	0.0362227	0.0369758	0.0788714	0.00593908	0.00457919	0.0213626	0.00391123	0.00460164	0.0157836	0.0120592	0.457645	1.13559	1.507995	0.4920052	0.0340847	0.192453	0.59803	1.67216	5.19606	29.3387	2.443182	0.3262645	0.1007506	0.00839233	0.0192625	0.0308024	0.00869659	0.0141321	0.000677763	0.0498627	0.0604832	0.00462375	0.00757276	0.0380457	0.00467788	0.050281	0.0130205	0.0404859	0.00568121	0.00111338	0.0195362	0.00322644	0.0349556	0.00797822	0.0163132	0.00623008	0.0350216	0.0429404	0.025403	0.0107404	0.0139919	0.0489575	0.0373566	0.0111668	0.0649993	0.0488923	0.00576229	0.00336131	0.00311675	0.00233233	0.0328684	0.0335518	0.0715679	0.00538912	0.00415515	0.0193845	0.00354905	0.00417552	0.0143221	0.0109425	0.246003	0.753997	1.10205
16524	-185.5456	-247.6554	62.10982	0.00596546	0.00319414	0.00992059	0.0281646	0.022376	0.0176843	0.00343493	0.00336552	0.0240486	0.00272672	0.00736713	0.00849675	0.010932	0.0124953	0.00647691	0.00305069	0.00094248	0.00347089	0.0233894	0.0501198	0.0111031	0.0130407	0.0213766	0.0113325	0.0272633	0.0144243	0.0073904	0.0187821	0.00121713	0.0149223	0.0100384	0.00440045	0.00731994	0.0126202	0.00179955	0.00304303	0.0117804	0.0306823	0.00260093	0.0601051	0.0336639	0.0216613	0.0208271	0.00712277	0.0235658	0.00756844	0.0376558	1.75588	0.81103	1.439998	0.5600017	0.0111246	0.111473	0.504352	1.98274	8.97081	89.8908	3.252794	0.3888905	0.5412505	0.00870959	0.00466345	0.0144841	0.0411203	0.0326691	0.0258192	0.00501501	0.00491367	0.0351111	0.00398102	0.010756	0.0124053	0.0159608	0.0182432	0.00945631	0.00445402	0.00137602	0.00506751	0.0341486	0.0731751	0.0162106	0.0190395	0.0312099	0.0165455	0.0398046	0.0210596	0.01079	0.027422	0.00177701	0.0217866	0.0146561	0.00642466	0.0106871	0.0184256	0.00262734	0.00444283	0.0171994	0.0447962	0.00379737	0.0877536	0.0491493	0.0316255	0.0304076	0.0103993	0.0344062	0.0110499	0.0549775	0.280001	0.719999	0.6849301
16560	-198.7929	-260.6818	61.8889	0.000263516	0.00602557	0.0742281	0.0104223	0.0137179	0.00337844	0.00045416	0.0484492	0.00570302	0.0113226	0.0198623	0.0317231	0.0176108	0.00373422	0.00704163	0.0117077	0.00332364	0.0171386	0.0189386	0.0561586	0.00192918	0.0284132	0.0118511	0.0285847	0.00762287	0.0132124	0.00414364	0.0348309	0.0139969	0.00725785	0.00288535	0.00481795	0.013591	0.00860792	0.020036	0.0441078	0.011665	0.0091828	0.018965	0.0258027	0.0509924	0.0117217	0.0251801	0.00450247	0.024386	0.0441479	0.0300372	2.35882	0.660294	1.292054	0.7079455	0.0268307	0.171254	0.576647	1.73416	5.83929	37.2707	2.616213	0.5479223	0.8930957	0.000305109	0.00697665	0.0859444	0.0120673	0.0158831	0.0039117	0.000525846	0.0560965	0.0066032	0.0131098	0.0229974	0.0367303	0.0203905	0.00432363	0.00815309	0.0135557	0.00384825	0.0198437	0.0219279	0.0650228	0.00223368	0.032898	0.0137216	0.0330966	0.00882608	0.0152979	0.00479768	0.0403286	0.0162062	0.00840344	0.00334078	0.00557843	0.0157362	0.00996661	0.0231985	0.0510699	0.0135062	0.0106322	0.0219585	0.0298755	0.0590411	0.0135718	0.0291546	0.00521314	0.0282352	0.0511163	0.0347783	0.353973	0.646027	0.8636761
16596	-186.5902	-243.5114	56.92121	0.0238357	0.0179418	0.120837	0.457809	0.377079	0.569336	0.131195	0.148521	0.0206914	0.0117547	0.140859	0.0325846	0.282606	0.00661583	0.0134078	0.102794	0.245158	0.0830935	0.104555	0.00718022	0.16091	0.0845407	0.312637	0.0475166	0.0474872	0.288147	0.0764933	0.103768	0.0360093	0.0253179	0.032431	0.00502896	0.0278187	0.0758985	0.040891	0.0130575	0.0458902	0.11485	0.112139	0.0865173	0.0765904	0.180631	0.165074	0.0823928	0.250966	0.198603	0.036051	1.26298	0.934255	1.587155	0.412845	0.160256	0.409436	0.756849	1.32127	2.44238	6.24	1.323925	0.2601163	0.3379641	0.00423707	0.00318936	0.0214802	0.0813808	0.0670302	0.101206	0.0233214	0.0264013	0.00367813	0.00208954	0.0250394	0.00579229	0.0502366	0.00117604	0.00238339	0.0182729	0.0435798	0.0147708	0.0185859	0.00127637	0.0286036	0.0150281	0.0555749	0.00844663	0.0084414	0.0512215	0.0135976	0.018446	0.00640106	0.00450055	0.00576499	0.000893956	0.00494509	0.0134918	0.00726884	0.00232112	0.00815752	0.0204158	0.0199341	0.0153795	0.0136148	0.0321092	0.0293439	0.0146463	0.044612	0.035304	0.00640848	0.206422	0.793578	5.625514
16632	-174.7656	-237.0557	62.29015	0.0024129	0.0269371	0.0180356	0.0223599	0.0828781	0.0121357	0.0469353	0.0257458	0.0169906	0.00500696	0.0130865	0.00378884	0.116755	0.000504701	0.00181973	0.0336369	0.0741237	0.0581063	0.049355	0.00794924	0.0558215	0.0332905	0.0980012	0.00859354	0.0173332	0.0416275	0.0126876	0.0303942	0.0164715	0.00354925	0.187606	0.000239075	0.0462174	0.046136	0.034236	0.00485434	0.178444	0.0287702	0.0081968	0.02851	0.0290809	0.0177426	0.0246966	0.0119549	0.0114016	0.00448236	0.00909495	1.52405	0.868988	1.351128	0.6488724	0.0558772	0.244919	0.644743	1.55101	4.08298	17.8964	2.085764	0.4802451	0.4384552	0.00150056	0.016752	0.0112162	0.0139054	0.0515412	0.00754711	0.0291886	0.0160111	0.0105663	0.00311379	0.00813836	0.00235624	0.0726092	0.000313869	0.00113168	0.0209185	0.0460969	0.0361358	0.0306935	0.00494356	0.0347149	0.0207031	0.0609461	0.00534425	0.0107794	0.0258878	0.0078903	0.0189019	0.0102435	0.00220725	0.11667	0.000148679	0.0287422	0.0286916	0.0212911	0.00301887	0.110973	0.017892	0.00509752	0.0177301	0.0180852	0.011034	0.0153586	0.00743463	0.00709055	0.00278754	0.00565607	0.324436	0.675564	1.607998
16668	-175.4226	-235.7201	60.29745	0.0188778	0.0138558	0.0347448	0.00220484	0.0578804	0.0223999	0.00440602	0.00926056	0.00723545	0.00591652	0.0146052	0.00414762	0.0393774	0.000504731	0.000385385	0.0258261	0.00724671	0.0286477	0.021582	0.0259839	0.0019756	0.0500935	0.0544358	0.00267622	0.00669076	0.00519072	0.000600545	0.00216188	0.023993	0.00207006	0.0368227	0.000665496	0.011559	0.002768	0.00126847	0.0396009	0.000576644	0.0118608	0.00268156	0.00203684	0.00890754	0.000300159	0.0143972	0.0143834	0.048082	0.00397546	0.00965175	2.99214	0.501964	1.216534	0.7834663	0.00640954	0.0851891	0.463767	2.15626	11.7386	156.017	3.651474	0.6440153	1.490219	0.0267955	0.0196671	0.0493173	0.00312958	0.0821564	0.0317948	0.00625398	0.0131446	0.0102701	0.00839801	0.0207309	0.0058872	0.055893	0.000716423	0.000547022	0.036658	0.0102861	0.0406631	0.0306339	0.0368819	0.0028042	0.0711035	0.0772671	0.00379867	0.00949697	0.00736779	0.000852424	0.00306861	0.0340561	0.00293827	0.0522668	0.000944616	0.016407	0.00392894	0.00180049	0.0562102	0.000818498	0.0168354	0.00380625	0.00289112	0.0126435	0.000426051	0.0204357	0.0204161	0.0682483	0.00564283	0.0136999	0.391733	0.608267	0.7045148
16704	-174.6329	-233.9204	59.28755	0.00427285	0.0133229	0.0332414	0.00121397	0.144518	0.0124202	0.00617802	0.0805662	0.0321437	0.0449284	0.069326	0.0331645	0.0299812	0.000923916	0.000343826	0.0255388	0.0228591	0.0375132	0.0312011	0.115577	0.025937	0.109693	0.0158531	0.0163634	0.0275058	0.00940031	0.0104917	0.0984764	0.00728321	0.0327195	0.210511	0.0883933	0.0153286	0.0128148	0.0104109	0.107047	0.0200318	0.0857914	0.0412874	0.0109998	0.0941022	0.00686269	0.0157924	0.0065059	0.0751098	0.0170104	0.0638666	2.74842	0.562894	1.185821	0.8141786	0.0103006	0.107366	0.498481	2.00609	9.3139	97.0816	3.308439	0.6865947	1.220666	0.00216366	0.00674636	0.0168326	0.000614726	0.0731802	0.00628927	0.00312839	0.0407967	0.0162768	0.0227506	0.0351049	0.0167937	0.0151817	0.000467848	0.000174105	0.0129322	0.0115753	0.0189957	0.0157994	0.0585253	0.0131338	0.0555455	0.00802763	0.00828601	0.0139282	0.00476008	0.00531272	0.0498659	0.00368803	0.0165683	0.106597	0.0447601	0.007762	0.00648908	0.00527181	0.0542058	0.0101436	0.0434426	0.0209069	0.00557002	0.047651	0.00347509	0.00799687	0.00329442	0.0380337	0.00861364	0.0323404	0.407089	0.592911	1.974823
16740	-175.7554	-236.862	61.10664	0.0524032	0.00162788	0.0297691	0.015983	0.0544919	0.115323	0.00330784	0.202297	0.0302629	0.0865835	0.083195	0.00823515	0.0142671	0.00446262	0.00654166	0.0298735	0.00951822	0.109597	0.00350469	0.090967	0.0115231	0.0243807	0.080642	0.0187845	0.0504943	0.00585657	0.0292876	0.0424319	0.0356669	0.070402	0.266966	0.0596404	0.0974806	0.0140907	0.118178	0.0802032	0.0431788	0.0181926	0.0347503	0.0215393	0.0982369	0.0907758	0.0199259	0.0515485	0.0130855	0.00217882	0.0224276	1.79495	0.801263	1.478032	0.5219682	0.0501352	0.232304	0.634193	1.57681	4.30471	19.9461	2.164168	0.3531508	0.5600362	0.0220731	0.000685691	0.0125392	0.00673228	0.0229529	0.0485758	0.00139331	0.0852107	0.0127472	0.0364704	0.035043	0.00346878	0.00600952	0.00187973	0.00275545	0.0125832	0.00400923	0.0461638	0.00147623	0.0383168	0.00485371	0.0102695	0.0339677	0.00791231	0.021269	0.00246688	0.0123364	0.017873	0.0150235	0.0296544	0.11245	0.0251215	0.0410604	0.00593523	0.0497785	0.0337829	0.0181876	0.00766301	0.0146374	0.00907269	0.041379	0.0382362	0.00839309	0.0217131	0.00551183	0.000917754	0.00944684	0.260984	0.739016	2.374079
16776	-178.1061	-238.7492	60.64314	0.0948741	0.102226	0.137472	0.104633	0.0978172	0.0550642	0.0559584	0.0248677	0.0364251	0.0399839	0.0715854	0.0344505	0.166785	0.0178031	0.0433223	0.0465886	0.00469059	0.113202	0.0100482	0.268058	0.00510951	0.134276	0.0201332	0.0135699	0.16684	0.00973788	0.00495519	0.225275	0.0410929	0.0169227	0.0302152	0.0176036	0.0121033	0.00240271	0.00882623	0.0527156	0.0276698	0.0378534	0.0704847	0.132671	0.0286476	0.0112493	0.0021599	0.0247852	0.0437252	0.0748259	0.0368821	1.2014	0.94965	1.35573	0.6442695	0.0481683	0.227813	0.630342	1.58644	4.38956	20.7606	2.193108	0.4752195	0.3162742	0.0341447	0.0367907	0.0494756	0.0376567	0.0352039	0.0198173	0.0201391	0.00894977	0.0131092	0.01439	0.0257632	0.0123986	0.060025	0.00640725	0.0155915	0.016767	0.00168812	0.040741	0.00361629	0.0964728	0.00183889	0.0483252	0.00724582	0.00488375	0.0600448	0.00350461	0.00178335	0.0810754	0.0147891	0.0060904	0.0108743	0.00633544	0.00435592	0.000864725	0.00317652	0.0189721	0.00995821	0.0136232	0.0253671	0.0477475	0.0103101	0.00404858	0.000777339	0.00892006	0.0157365	0.0269295	0.0132737	0.322135	0.677865	2.778588
16812	-163.9534	-225.6621	61.70876	0.003626	0.0259677	0.087958	0.129747	0.0736665	0.0216466	0.00320981	0.0331243	0.0239939	0.015173	0.0354615	0.00869695	0.13967	0.03984	0.00529368	0.00824341	0.00197274	0.223095	0.0321943	0.0460743	0.0196191	0.0326844	0.0240864	0.0630585	0.0420204	0.0222944	0.0401357	0.046427	0.0221658	0.0115642	0.0085784	0.00983499	0.0433221	0.013526	0.0142375	0.042727	0.023179	0.0768469	0.0727231	0.0223272	0.0471854	0.00660908	0.0363078	0.100414	0.0514699	0.0201012	0.0265499	1.96	0.76	1.424523	0.5754774	0.0575212	0.248408	0.647594	1.54418	4.02564	17.3849	2.064797	0.4039791	0.6447365	0.00190978	0.0136769	0.0463266	0.0683362	0.0387994	0.0114011	0.00169057	0.0174462	0.0126374	0.00799146	0.0186772	0.0045806	0.0735626	0.0209834	0.00278813	0.00434173	0.00103903	0.117502	0.0169564	0.0242669	0.0103332	0.0172146	0.0126861	0.0332123	0.0221317	0.0117423	0.0211391	0.0244527	0.0116745	0.00609073	0.00451816	0.00518	0.0228173	0.00712399	0.00749878	0.0225039	0.0122081	0.0404745	0.0383026	0.0117595	0.0248521	0.00348094	0.019123	0.0528871	0.0271087	0.0105871	0.0139836	0.287739	0.712261	1.898649
16848	-173.0839	-236.2109	63.12708	0.032317	0.000890206	0.0544411	0.0215424	0.0941329	0.00155614	0.00388552	0.00309252	0.00517574	0.0223522	0.0202291	0.00772346	0.137731	0.0250013	0.00240754	0.0136371	0.00262754	0.0214988	0.00253412	0.012841	0.0102811	0.0238411	0.0434566	0.019454	0.0262782	0.0252824	0.00655354	0.0108117	0.00909604	0.0332742	0.0413338	0.0128242	0.0222327	0.0290013	0.0151088	0.0166115	0.0443548	0.0356628	0.0155753	0.0250469	0.0243379	0.0155859	0.0301081	0.0410264	0.0139721	0.0246751	0.0150786	1.0824	0.9794	1.409723	0.5902768	0.0406045	0.209603	0.61417	1.62821	4.77092	24.6278	2.316623	0.4187183	0.2762917	0.0289454	0.000797331	0.0487613	0.0192949	0.0843121	0.00139379	0.00348014	0.00276988	0.00463576	0.0200202	0.0181186	0.00691768	0.123361	0.0223929	0.00215636	0.0122144	0.00235341	0.0192559	0.00226974	0.0115013	0.00920845	0.0213538	0.0389228	0.0174243	0.0235366	0.0226447	0.00586981	0.00968376	0.00814706	0.0298027	0.0370215	0.0114862	0.0199132	0.0259756	0.0135325	0.0148784	0.0397273	0.0319422	0.0139504	0.0224337	0.0217988	0.0139599	0.0269669	0.0367461	0.0125144	0.0221008	0.0135055	0.295138	0.704862	1.116482
16884	-183.6038	-243.7644	60.16059	0.00928153	0.00361242	0.0530239	0.0126973	0.0730323	0.0657239	0.0197822	0.00401967	0.0195189	0.0173749	0.024307	0.021211	0.0127472	0.00120149	0.000510964	0.00705561	0.00940326	0.0158336	0.00392755	0.0566522	0.00865859	0.012691	0.0176384	0.0189047	0.0580705	0.0409453	0.00140644	0.020733	0.00444418	0.0124077	0.0164093	0.0037014	0.0318573	0.0101482	0.020361	0.0301332	0.00626222	0.00715097	0.0459681	0.0264528	0.00225524	0.0110103	0.0153609	0.00205711	0.00202397	0.00081275	0.00905484	2.92046	0.519885	1.248311	0.7516891	0.00526125	0.0773694	0.450043	2.22201	12.925	190.069	3.794222	0.6021649	1.404379	0.010695	0.00416256	0.061099	0.014631	0.0841545	0.0757331	0.0227949	0.00463183	0.0224914	0.020021	0.0280087	0.0244413	0.0146885	0.00138447	0.000588779	0.00813012	0.0108353	0.018245	0.00452568	0.0652799	0.00997721	0.0146237	0.0203246	0.0217838	0.0669141	0.0471809	0.00162063	0.0238904	0.00512099	0.0142973	0.0189083	0.00426509	0.0367088	0.0116936	0.0234618	0.0347222	0.0072159	0.00824	0.0529686	0.0304813	0.00259869	0.012687	0.0177002	0.00237039	0.0023322	0.000936525	0.0104338	0.375845	0.624155	0.8678362
16920	-185.7172	-246.8226	61.10535	0.00872769	0.00245186	0.00407214	0.00532001	0.0184472	0.0181131	0.00624397	0.0101871	0.0135711	0.0206559	0.00119226	0.0346363	0.0245849	0.00462618	0.00456963	7.64431e-05	0.0180877	0.00474269	0.00167116	0.00931716	0.0142053	0.0217431	0.0065827	0.00751313	0.00355666	0.0101994	0.00293048	0.00875021	0.00181771	0.0110661	0.00663231	0.00297956	0.0131448	0.00134938	0.011134	0.00580184	0.00153025	0.00851396	0.0114493	0.0248014	0.0159183	0.0215837	0.00781696	0.00675096	0.000559314	0.00454846	0.0333427	3.04694	0.488264	1.378241	0.6217592	0.0126657	0.118754	0.514407	1.94398	8.42078	78.9532	3.158983	0.4511252	1.560089	0.0182773	0.0051346	0.00852774	0.011141	0.0386316	0.0379319	0.0130759	0.0213335	0.0284201	0.0432569	0.00249678	0.0725342	0.051485	0.00968801	0.00956959	0.000160085	0.0378788	0.00993199	0.00349969	0.0195117	0.0297483	0.0455337	0.0137853	0.0157338	0.00744825	0.0213592	0.00613693	0.0183244	0.0038066	0.0231742	0.0138892	0.00623971	0.0275274	0.00282583	0.0233164	0.01215	0.0032046	0.0178297	0.0239767	0.0519383	0.0333356	0.0452	0.01637	0.0141377	0.0011713	0.00952525	0.0698252	0.31088	0.68912	0.4775165
16956	-199.5358	-254.4126	54.87678	0.0212799	0.0263909	0.0165272	0.01932	0.116391	0.137006	0.0046577	0.0469812	0.06842	0.172417	0.00333914	0.0796758	0.0490381	0.0236623	0.0395422	0.00553118	0.00682892	0.0203161	0.0392299	0.00615038	0.0649077	0.101407	0.0139203	0.0186516	0.00483052	0.0467863	0.0395699	0.0707282	0.0233366	0.0179532	0.0386567	0.0999391	0.110652	0.038568	0.0381802	0.0372615	0.126015	0.0183242	0.0730679	0.00906804	0.0227875	0.0189549	0.0445079	0.0297389	0.00167881	0.0924013	0.00976471	3.02769	0.493077	1.001704	0.9982963	7.11057e-05	0.00948338	0.233803	4.27711	105.448	14063.6	6.906279	0.9965985	1.535102	0.0100645	0.0124817	0.00781665	0.00913749	0.055048	0.0647977	0.00220289	0.02222	0.0323596	0.0815455	0.00157927	0.0376831	0.0231928	0.0111912	0.0187017	0.002616	0.00322978	0.0096086	0.018554	0.00290886	0.0306985	0.0479609	0.00658369	0.00882138	0.00228462	0.0221279	0.0187148	0.0334513	0.0110372	0.00849105	0.0182829	0.0472668	0.0523336	0.018241	0.0180575	0.0176231	0.0595994	0.00866652	0.0345579	0.00428878	0.0107775	0.00896482	0.0210503	0.0140652	0.000794001	0.0437017	0.00461828	0.499148	0.500852	2.114363
