Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	stationaryDist[1]	stationaryDist[2]	tree_length
10224	-166.9721	-228.7167	61.74463	0.0169901	0.0522315	0.0384796	0.0396426	0.0361135	0.112886	0.0543752	0.0768301	0.040388	0.020748	0.0402678	0.0278258	0.0712212	0.0127691	0.00342005	0.048117	0.01118	0.0130671	0.00638039	0.0322087	0.0933643	0.041404	0.0562157	0.0162421	0.026562	0.0982513	0.0565844	0.0411723	0.0344061	0.00635184	0.0131575	0.0203252	0.0620127	0.0475319	0.0543959	0.0305273	0.0352175	0.00887369	0.0355215	0.0666536	0.000893258	2.86417e-05	0.023336	0.069477	0.0565936	0.0189377	0.0199515	1.81154	0.797114	1.447341	0.5526587	0.039187	0.206002	0.610859	1.63704	4.85432	25.5187	2.342317	0.3818441	0.5681566	0.00949628	0.0291938	0.0215074	0.0221575	0.0201849	0.0630954	0.030392	0.0429427	0.0225741	0.0115967	0.0225069	0.0155527	0.0398077	0.00713703	0.00191157	0.0268941	0.00624885	0.00730359	0.0035662	0.0180025	0.0521842	0.023142	0.0314207	0.00907821	0.0148463	0.0549157	0.0316268	0.0230125	0.0192306	0.00355024	0.00735412	0.0113604	0.0346608	0.0265671	0.0304035	0.0170626	0.0196842	0.00495978	0.0198541	0.0372547	0.00049927	1.60087e-05	0.0130432	0.0388328	0.0316319	0.0105848	0.0111515	0.276329	0.723671	1.78913
10260	-181.4068	-241.9096	60.50282	0.0119023	0.0119642	0.0154641	0.0294756	0.0178056	0.0252858	0.00873539	0.0270374	0.0116374	0.0129799	0.00361771	0.0033829	0.0147671	0.0012288	0.00126779	0.00991137	0.0132224	0.015682	0.0326837	0.00424984	0.014998	0.0396152	0.004046	0.00786473	0.000736427	0.0640381	0.00945676	0.0257712	0.00134258	0.00945527	0.00386321	0.010596	0.000416734	0.021234	0.01771	0.00476152	0.012057	0.00189815	0.000492796	0.018887	0.00171727	0.000238261	0.0174373	0.00792847	0.00269731	0.00132312	0.00543081	2.42389	0.644028	1.506505	0.4934946	0.00191528	0.0472648	0.385905	2.59131	21.1574	522.117	4.524887	0.3275757	0.9409097	0.0205811	0.0206881	0.0267399	0.0509682	0.0307888	0.0437232	0.0151049	0.046752	0.020123	0.0224444	0.00625561	0.00584959	0.0255348	0.0021248	0.00219222	0.0171384	0.0228638	0.0271168	0.0565154	0.00734866	0.025934	0.0685011	0.00699619	0.0135994	0.0012734	0.110732	0.0163523	0.0445626	0.00232154	0.0163497	0.00668013	0.0183221	0.0007206	0.036717	0.0306234	0.00823344	0.0208485	0.00328222	0.000852124	0.0326586	0.00296944	0.000411993	0.030152	0.0137096	0.00466408	0.00228789	0.00939075	0.246747	0.753253	0.5783145
10296	-172.1932	-234.8346	62.64136	0.0299352	0.0265207	0.0596942	0.0475859	0.0189434	0.0179361	0.00785229	0.0528011	0.0101228	0.00800262	0.00547295	0.00137659	0.0351692	0.00438659	0.000168578	0.0117025	0.0261515	0.0599463	0.00949871	0.00781417	0.0437482	0.0398924	0.0189037	0.00813933	0.0858463	0.0165928	0.00633644	0.0512324	0.0428713	0.00258462	0.00393073	0.0107767	0.0503223	0.0393088	0.0234001	0.0105472	0.00547027	0.0291448	0.00155665	0.0365571	0.0131327	0.000206967	0.0631035	0.0440661	0.0410508	0.0215086	0.0241809	1.14556	0.96361	1.258926	0.7410744	0.0359504	0.197521	0.602899	1.65865	5.06276	27.8161	2.404649	0.5886563	0.2972046	0.0254661	0.0225614	0.0507822	0.0404816	0.0161153	0.0152583	0.00668	0.0449183	0.00861156	0.00680788	0.00465588	0.00117107	0.0299187	0.0037317	0.00014341	0.00995541	0.0222472	0.0509967	0.00808062	0.00664756	0.0372169	0.0339367	0.0160815	0.00692419	0.07303	0.0141156	0.00539045	0.0435838	0.0364709	0.00219875	0.0033439	0.00916782	0.0428095	0.0334402	0.0199066	0.00897261	0.00465359	0.0247937	0.00132425	0.0310994	0.0111721	0.000176068	0.0536826	0.0374873	0.0349222	0.0182975	0.0205708	0.370537	0.629463	1.175493
10332	-190.6622	-250.9076	60.24532	0.0755101	0.0350506	0.0105628	0.0734581	0.0389962	0.0391598	0.00811835	0.031462	0.0171612	0.00196403	0.0429161	0.00181978	0.0297223	0.00240433	0.000254612	0.0191807	0.00441693	0.0591139	0.0111057	0.0371932	0.0243456	0.0230165	0.0245029	0.00916325	0.0354911	0.0246611	0.00812927	0.0120959	0.00356313	0.000967066	0.0173881	0.0751357	0.025477	0.0145782	0.0323494	0.0119845	0.0156115	0.0550842	0.0122164	0.0152677	0.0263909	0.00808214	0.00190492	0.0139809	0.0242213	0.0235356	0.0376912	2.26363	0.684093	1.105053	0.8949475	0.00572091	0.0805954	0.455815	2.19387	12.4077	174.797	3.733658	0.8098687	0.8272369	0.0676368	0.0313959	0.00946143	0.0657987	0.0349301	0.0350766	0.00727186	0.0281815	0.0153719	0.00175925	0.0384413	0.00163004	0.0266232	0.00215363	0.000228064	0.0171807	0.00395638	0.0529502	0.00994773	0.0333151	0.0218071	0.0206166	0.021948	0.00820781	0.0317905	0.0220897	0.00728164	0.0108347	0.00319161	0.000866231	0.0155751	0.0673014	0.0228205	0.0130582	0.0289763	0.0107349	0.0139837	0.0493406	0.0109426	0.0136758	0.0236392	0.00723943	0.00170629	0.0125232	0.0216957	0.0210816	0.0337612	0.447474	0.552526	1.116406
10368	-187.9822	-248.5067	60.5245	0.0522924	0.0319358	0.0286167	0.00587496	0.190255	0.0884181	0.0558068	0.00362445	0.0127504	0.0524739	0.018436	0.0573278	0.0434149	0.0295177	0.0240125	0.0235059	0.0258636	0.0137792	0.0510161	0.036809	0.110037	0.137092	0.0614656	0.0197462	0.187509	0.146824	0.00911507	0.0848378	0.0590584	0.0621781	0.0177266	0.117081	0.0288666	0.0856331	0.000174481	0.00525926	0.00333703	0.0192509	0.039131	0.032595	0.0270129	0.00399593	0.0408549	0.244685	0.0464834	0.103621	0.0403846	1.54068	0.86483	1.673232	0.3267682	0.0157399	0.13203	0.531699	1.88076	7.57403	63.5329	3.001862	0.1952916	0.4453706	0.0202708	0.0123797	0.0110931	0.00227739	0.0737511	0.0342748	0.0216332	0.001405	0.00494262	0.0203412	0.0071466	0.0222228	0.0168295	0.0114424	0.0093083	0.00911191	0.0100259	0.0053414	0.0197761	0.0142688	0.0426553	0.0531427	0.0238268	0.00765449	0.0726869	0.0569155	0.0035334	0.0328869	0.0228936	0.024103	0.00687159	0.0453857	0.0111899	0.0331952	6.76364e-05	0.00203872	0.00129358	0.00746249	0.0151689	0.0126352	0.0104714	0.001549	0.0158372	0.0948505	0.018019	0.0401682	0.0156548	0.163384	0.836616	2.579687
10404	-183.2362	-243.4232	60.18702	0.0823682	0.0681485	0.0479038	0.0123234	0.177715	0.215864	0.0300433	0.0300574	0.0478598	0.015252	0.0581907	0.0100335	0.00146333	0.00262768	0.00695086	0.0395411	0.0164208	0.0763293	0.106496	0.0690824	0.0566774	0.0863577	0.0862428	0.00618496	0.0917345	0.0490925	0.0289586	0.0771879	0.0378561	0.0108348	0.0225629	0.189963	0.0288579	0.0139915	0.000313876	0.0193641	0.00646908	0.00331282	0.0105991	0.0580175	0.00284776	0.00986122	0.0529361	0.109643	0.0916463	0.0641611	0.0522967	2.87711	0.530723	1.534074	0.4659256	0.0400991	0.208327	0.613001	1.63132	4.80015	24.9382	2.32568	0.3037177	1.355278	0.0345701	0.0286021	0.0201053	0.00517214	0.0745872	0.0905984	0.0126092	0.0126152	0.0200869	0.00640131	0.0244228	0.00421108	0.000614163	0.00110284	0.00291729	0.0165955	0.00689186	0.0320356	0.0446967	0.028994	0.0237876	0.0362445	0.0361963	0.00259584	0.0385012	0.0206042	0.012154	0.0323959	0.0158883	0.00454741	0.0094697	0.0797278	0.0121117	0.00587225	0.000131735	0.00812714	0.00271509	0.0013904	0.00444845	0.0243501	0.00119521	0.00413877	0.0222174	0.0460175	0.0384641	0.0269286	0.0219491	0.232963	0.767037	2.382641
10440	-179.178	-241.7132	62.53523	0.0152684	0.0587566	0.0102966	0.0261152	0.127097	0.0395223	0.021534	0.00539181	0.0252692	0.00915841	0.0712088	0.000868211	0.039205	0.0119709	0.00470448	0.0207114	0.0107999	0.0362044	0.00939835	0.00638942	0.0158844	0.0643314	0.0492593	0.0458307	0.0800405	0.0719812	0.0272659	0.0693543	0.0638125	0.0098804	0.0164124	0.00150061	0.00449213	0.0889189	0.00018619	0.0418282	0.00334953	0.0112433	0.0477013	0.0112897	0.00780149	0.0424239	0.0373654	0.0930183	0.0263871	0.00484508	0.0156034	0.959996	1.01	1.556125	0.4438745	0.0203656	0.149708	0.552957	1.80846	6.67966	49.1023	2.815562	0.2852434	0.2376225	0.0101662	0.0391221	0.00685582	0.0173884	0.0846253	0.0263153	0.014338	0.00359005	0.0168251	0.00609798	0.0474132	0.000578084	0.026104	0.00797061	0.0031324	0.0137903	0.00719093	0.0241061	0.00625773	0.00425429	0.0105763	0.042834	0.0327985	0.0305156	0.0532936	0.0479275	0.0181546	0.0461784	0.0424885	0.0065787	0.0109279	0.000999155	0.00299101	0.0592052	0.000123972	0.0278506	0.00223023	0.00748614	0.0317611	0.00751703	0.00519449	0.0282472	0.0248791	0.0619346	0.0175694	0.00322602	0.0103893	0.221937	0.778063	1.501878
10476	-182.3838	-239.7249	57.34107	0.121229	0.115674	0.0194546	0.195547	0.505165	0.0797804	0.218679	0.0858875	0.0687598	0.0328293	0.258281	0.0780801	0.194958	0.00686143	0.017164	0.105578	0.0334475	0.0849523	0.00820491	0.15956	0.0580406	0.016841	0.170099	0.0162316	0.0281662	0.0947818	0.102821	0.044194	0.084017	0.070046	0.380091	0.0735716	0.00780562	0.070584	0.0221966	0.224134	0.010229	0.0729496	0.289759	0.0499765	0.0368394	0.0468352	0.0182786	0.180104	0.209972	0.0668332	0.115976	0.891833	1.02704	1.410723	0.5892765	0.0562949	0.245811	0.645474	1.54925	4.06817	17.7636	2.080379	0.4177123	0.2170877	0.0244834	0.0233616	0.00392907	0.0394927	0.102023	0.0161125	0.0441645	0.0173459	0.0138868	0.00663022	0.0521625	0.0157691	0.0393737	0.00138574	0.00346646	0.0213226	0.00675506	0.017157	0.00165707	0.0322248	0.0117219	0.00340121	0.0343532	0.00327814	0.00568845	0.0191422	0.0207658	0.00892545	0.0169681	0.0141465	0.0767634	0.0148585	0.00157643	0.0142552	0.00448283	0.0452662	0.00206586	0.0147329	0.0585199	0.0100933	0.00744009	0.00945886	0.00369155	0.0363739	0.042406	0.0134977	0.0234226	0.294638	0.705362	4.951467
10512	-175.1618	-238.4022	63.2404	0.0136244	0.0254621	0.0038291	0.0317203	0.0174618	0.0381552	0.0179679	0.0225853	0.0302806	0.0268566	0.0183656	0.00712934	0.11102	0.00692063	0.0189743	0.0122099	0.033667	0.0227859	0.0246068	0.0122813	0.017577	0.0486102	0.0278194	0.00648439	0.0121147	0.0113154	0.0131896	0.0075553	0.0219463	0.022717	0.0207849	0.00986887	0.0320124	0.0578515	0.0485481	0.0264797	0.0144459	0.0135086	0.0367871	0.0704204	0.0329473	0.0134013	0.0658924	0.0361846	0.00716608	0.113161	0.0113629	0.55502	1.11125	1.306299	0.6937005	0.0438946	0.217721	0.621494	1.60903	4.59303	22.7818	2.260287	0.5310425	0.1248644	0.0105122	0.0196458	0.00295442	0.0244745	0.013473	0.0294394	0.0138636	0.0174262	0.0233636	0.0207218	0.0141704	0.00550079	0.0856595	0.00533976	0.01464	0.00942078	0.0259765	0.017581	0.0189859	0.00947593	0.0135619	0.0375063	0.0214646	0.00500317	0.00934732	0.00873066	0.0101767	0.00582945	0.0169332	0.0175278	0.016037	0.00761454	0.0246998	0.0446365	0.0374584	0.020431	0.011146	0.0104228	0.0283839	0.0543344	0.0254212	0.0103401	0.0508407	0.027919	0.00552915	0.087312	0.00876729	0.34685	0.65315	1.296056
10548	-175.2715	-237.5909	62.31942	0.0488729	0.00136334	0.0137382	0.0132067	0.147659	0.0583834	0.0214138	0.012644	0.00795266	0.00630164	0.0187677	0.0481329	0.100767	0.00513652	0.0154899	0.0171633	0.0382063	0.0509925	0.0128843	0.0212699	0.015559	0.027048	0.000169566	0.00604974	0.0200437	0.00296402	0.0231931	0.00161976	0.0250772	0.0694178	0.0160124	0.00841542	0.0285988	0.0244047	0.00093342	0.00351753	0.0216606	0.000575842	0.0196689	0.0124525	0.0659616	0.0294808	0.0568497	0.0216606	0.0146229	0.0197024	0.00341654	1.5306	0.86735	1.38654	0.6134604	0.0259012	0.168334	0.573561	1.74349	5.94057	38.6082	2.641707	0.4424398	0.4411716	0.040747	0.00113666	0.011454	0.0110109	0.123108	0.0486763	0.0178534	0.0105417	0.0066304	0.0052539	0.0156473	0.0401301	0.0840128	0.00428249	0.0129145	0.0143097	0.031854	0.0425142	0.0107421	0.0177334	0.0129721	0.0225508	0.000141373	0.00504388	0.0167111	0.00247121	0.0193369	0.00135045	0.0209077	0.057876	0.0133501	0.00701622	0.0238438	0.0203471	0.000778225	0.00293268	0.0180592	0.000480099	0.0163987	0.0103821	0.0549945	0.0245792	0.0473976	0.0180592	0.0121916	0.0164266	0.00284849	0.30673	0.69327	1.199422
10584	-175.3406	-237.5352	62.19454	0.00228424	0.00392709	0.00376055	0.00509133	0.0613886	0.0276115	0.0240643	0.00869543	0.00755207	0.00321157	0.00319527	0.0035132	0.0446316	0.00279809	0.000512762	0.0129402	0.0163675	0.0190786	0.00234643	0.00668486	0.00545862	0.00331933	0.00442768	0.000408569	0.00190773	0.00119092	0.00316029	0.0260464	0.0103645	0.00666034	0.00992013	0.0262528	0.021485	0.0554195	0.00284009	0.00625766	0.00871069	0.00458787	0.00632653	0.0063307	0.00864979	0.0516955	0.00732936	0.00392889	0.0016399	0.00777948	0.0028473	0.123462	1.21913	1.256601	0.7433989	0.00263097	0.0551803	0.405004	2.46911	18.1224	380.088	4.295319	0.591595	0.02531752	0.00411871	0.00708093	0.00678065	0.00918017	0.11069	0.0497862	0.0433903	0.0156787	0.0136171	0.00579078	0.00576138	0.00633464	0.0804752	0.00504524	0.000924561	0.0233325	0.0295123	0.0344005	0.00423084	0.0120535	0.00984244	0.00598509	0.00798354	0.000736689	0.00343982	0.00214735	0.00569831	0.0469642	0.0186883	0.0120093	0.017887	0.0473364	0.0387396	0.0999268	0.00512096	0.0112832	0.0157062	0.00827238	0.0114074	0.0114149	0.0155964	0.0932121	0.0132156	0.00708418	0.00295691	0.0140272	0.00513397	0.371699	0.628301	0.5546009
10620	-179.1519	-241.6887	62.53678	0.0370571	0.0566562	0.021744	0.0146732	0.0970295	0.318033	0.0109613	0.0057423	0.0201077	0.0117853	0.172257	0.00809047	0.0851989	0.0244315	0.00821402	0.0188899	0.0691147	0.0271478	0.0235234	0.0321434	0.0779837	0.0478376	0.0407117	0.00597108	0.0135087	0.0124542	0.00263495	0.0761853	0.032347	0.0140678	0.0192216	0.0992762	0.00370685	0.174605	0.0215519	0.115204	0.0285083	0.0290789	0.0578657	0.0103657	0.0294732	0.0437265	0.0280077	0.0519737	0.103088	0.0143733	0.0164892	0.320031	1.16999	1.397889	0.6021105	0.058842	0.251173	0.649834	1.53885	3.98132	16.9947	2.048382	0.4307283	0.06838324	0.0165951	0.025372	0.00973747	0.00657104	0.0434522	0.142423	0.00490876	0.00257154	0.00900471	0.00527773	0.077141	0.00362311	0.0381541	0.010941	0.00367844	0.00845934	0.0309512	0.0121574	0.0105344	0.0143946	0.034923	0.0214228	0.0182317	0.002674	0.00604951	0.00557727	0.00117999	0.0341176	0.0144858	0.00629991	0.00860791	0.0444583	0.00166002	0.0781925	0.00965147	0.0515913	0.0127667	0.0130222	0.0259137	0.004642	0.0131988	0.0195818	0.0125425	0.0232751	0.0461653	0.0064367	0.00738426	0.301055	0.698945	2.233019
10656	-183.1801	-244.6105	61.43042	2.48161e-05	0.00113277	0.00492768	0.00502786	0.00670055	0.0100718	0.00107398	0.00170108	0.00223712	0.000611637	0.0106409	0.000337607	0.0126242	0.00119406	0.00058814	0.000699016	0.00445098	0.00677361	0.00948276	0.00283306	0.00171152	0.00938131	0.00881178	0.00154547	0.0121943	0.00527459	0.00367893	0.00654438	0.00677996	0.00223555	0.00341907	0.000553709	0.00120088	0.00406995	0.0007111	0.00301625	0.00289998	0.00359904	0.000168785	0.000698393	0.00383801	0.00774864	0.00609162	0.00151009	0.0076348	0.00364937	0.00242871	0.239779	1.19006	1.266397	0.733603	0.00164404	0.0438726	0.377042	2.65223	22.7933	608.259	4.635306	0.5792836	0.05037145	0.000127569	0.0058231	0.0253313	0.0258462	0.0344449	0.0517752	0.00552089	0.00874455	0.0115001	0.00314418	0.0547006	0.0017355	0.0648959	0.00613819	0.00302339	0.00359336	0.0228807	0.0348204	0.0487471	0.0145636	0.00879824	0.0482256	0.0452979	0.00794463	0.0626858	0.0271146	0.0189119	0.033642	0.0348531	0.0114921	0.0175761	0.0028464	0.00617322	0.020922	0.00365548	0.0155053	0.0149077	0.0185012	0.000867658	0.00359016	0.0197297	0.0398327	0.0313146	0.00776276	0.0392475	0.01876	0.012485	0.366802	0.633198	0.1945298
10692	-176.0195	-236.6958	60.67629	0.000417941	0.00228475	0.00132062	0.010943	0.00821371	0.00179579	0.00104532	0.00625068	0.00280285	0.00103342	0.0106246	0.000191837	0.0253341	0.000695083	0.0025291	0.00815298	0.000252754	0.00643362	0.00083241	0.00361485	0.00640626	0.00772229	0.00326933	0.0024379	0.00367986	0.00234931	0.00452506	0.0018628	5.22556e-05	0.00226229	0.0024415	0.000785134	0.000532136	0.00185533	0.00278385	0.00102367	0.00805916	0.00110727	0.000740906	0.000445689	0.00899665	0.00365394	0.00244217	0.00106457	0.00490357	0.00631145	0.00215152	0.254767	1.18631	1.175283	0.8247175	0.000807732	0.0310218	0.338398	2.9551	32.2354	1238.03	5.149176	0.7017185	0.05368913	0.00233963	0.01279	0.00739281	0.0612591	0.0459803	0.0100528	0.0058517	0.0349913	0.0156904	0.00578508	0.0594767	0.0010739	0.14182	0.00389107	0.0141579	0.0456404	0.00141492	0.0360154	0.00465983	0.0202359	0.0358622	0.0432293	0.0183017	0.0136473	0.0205999	0.0131514	0.0253313	0.010428	0.000292527	0.0126643	0.0136675	0.00439518	0.00297889	0.0103861	0.015584	0.0057305	0.0451151	0.00619849	0.00414759	0.00249497	0.0503632	0.0204548	0.0136713	0.00595947	0.0274502	0.0353315	0.0120442	0.412359	0.587641	0.1786354
10728	-180.8246	-241.7163	60.89175	0.00508695	0.0036297	0.00180095	0.00576927	0.00969018	0.00214655	0.00498183	0.00585376	0.000725339	9.46978e-05	0.00524542	0.00379654	0.0127416	0.000733056	9.66255e-05	0.00150801	0.00243151	0.00463167	0.00476455	0.0043886	0.0051244	0.0014616	0.00930069	0.000719674	0.016375	0.00930848	0.000463285	0.000525571	0.0019775	0.00109018	0.00135933	0.0174597	0.0100119	0.000401441	0.000507553	0.00253901	0.00126715	0.0024887	0.000119527	0.00665167	0.0139016	0.000547814	0.00295177	0.00694195	0.00487509	0.00512451	0.00197832	1.30112	0.92472	0.9693483	1.030652	0.00622202	0.0839643	0.461676	2.16602	11.9098	160.72	3.672945	1.063242	0.3517604	0.0247431	0.017655	0.0087599	0.028062	0.0471334	0.0104409	0.0242318	0.028473	0.00352808	0.000460614	0.025514	0.0184665	0.0619758	0.00356561	0.000469991	0.00733503	0.011827	0.0225287	0.0231749	0.0213463	0.0249253	0.00710927	0.0452389	0.00350053	0.0796487	0.0452768	0.00225344	0.0025564	0.00961864	0.00530268	0.00661186	0.0849249	0.0486983	0.00195262	0.00246876	0.0123498	0.00616347	0.0121052	0.000581385	0.032354	0.0676182	0.00266459	0.0143575	0.0337659	0.0237126	0.0249258	0.00962265	0.515326	0.484674	0.2055904
10764	-181.3367	-240.5225	59.18583	0.0217174	0.00982112	0.0136329	0.0168246	0.0235158	0.0130781	0.0389328	0.00312094	0.0246624	0.00455199	0.00566687	0.0139826	0.0238784	0.00133489	0.000290737	0.00745403	0.0169803	0.0204934	0.0035446	0.0174423	0.000636405	0.0509474	0.0445057	0.00471009	0.0139565	0.0191296	0.00182103	0.0130483	0.00798185	0.0244049	0.00699231	0.0191636	0.00195832	0.00239775	0.00297742	0.00312521	0.00683408	0.0480805	6.10433e-05	0.00616356	0.0431774	0.0231268	0.00860483	0.0161033	0.00513798	0.00121674	0.0120323	3.86057	0.284858	1.33545	0.6645501	0.00387216	0.0666252	0.429533	2.32811	15.0093	258.254	4.015883	0.4976226	3.388147	0.0324517	0.0146755	0.0203713	0.0251405	0.0351391	0.0195423	0.0581763	0.00466354	0.0368524	0.00680192	0.00846786	0.0208938	0.0356809	0.00199469	0.00043444	0.0111384	0.0253733	0.0306228	0.00529661	0.0260636	0.000950964	0.0761294	0.0665037	0.00703816	0.0208549	0.0285849	0.00272112	0.0194977	0.0119271	0.0364676	0.0104484	0.0286357	0.00292627	0.0035829	0.00444908	0.00466993	0.010212	0.0718455	9.12155e-05	0.00921005	0.0645189	0.0345578	0.012858	0.0240627	0.00767755	0.00181815	0.0179795	0.332275	0.667725	0.6692209
10800	-186.1313	-245.1888	59.05751	0.00381627	0.0337141	0.00513253	0.00129321	0.0393306	0.0333276	0.00108205	0.011252	0.00652039	0.00653631	0.0197779	0.00184905	0.0496033	0.00150068	0.00562196	0.00903145	0.00507949	0.00989696	0.00274417	0.00116283	0.0243871	0.0163481	0.012586	0.035071	0.00549865	0.0090011	0.0285397	0.00626745	0.0102607	0.0263344	0.0325857	0.0127071	0.00778349	0.0022055	0.00898954	0.0319241	0.00458607	0.0129374	0.000364259	0.0116679	0.0478206	0.0132736	0.00206249	0.00813752	0.0259787	0.00706304	0.00886501	3.92078	0.269806	1.2143	0.7857005	0.00500032	0.0754736	0.446573	2.23927	13.2497	199.987	3.831002	0.6470401	3.632959	0.00576895	0.0509646	0.00775871	0.00195491	0.059455	0.0503804	0.0016357	0.0170094	0.0098567	0.00988076	0.0298977	0.00279516	0.0749839	0.00226854	0.00849856	0.0136526	0.00767852	0.014961	0.00414829	0.00175782	0.0368653	0.024713	0.0190259	0.0530159	0.00831216	0.0136067	0.0431426	0.00947432	0.0155108	0.039809	0.0492589	0.019209	0.0117661	0.00333399	0.0135892	0.0482587	0.00693263	0.0195571	0.00055064	0.017638	0.072289	0.0200654	0.0031178	0.0123013	0.0392713	0.010677	0.013401	0.39285	0.60715	0.6615191
10836	-178.983	-237.8147	58.83178	0.0194619	0.00469637	0.00209288	0.00443966	0.0189692	0.021059	0.00659668	0.00906766	0.00313124	0.00534136	0.0104147	0.00388241	0.0124927	0.00102662	0.000528476	0.00882023	0.00599874	0.0111677	0.000849528	0.00802453	0.012975	0.0108496	0.00599301	0.000110127	0.00179313	0.00933425	0.0157642	0.00849472	0.000384328	0.00184901	0.00162439	0.0059012	0.00160173	0.00562825	0.0122341	0.00134446	0.00639848	0.0159367	0.00220609	0.00276237	0.0156037	0.011136	0.0020578	0.0014847	0.00575315	0.00316615	0.000957796	3.60813	0.347967	1.340929	0.6590709	0.0015395	0.0424892	0.373291	2.67887	23.5354	649.56	4.682808	0.4915032	2.592297	0.0605525	0.0146119	0.00651163	0.0138133	0.0590193	0.0655215	0.0205244	0.0282125	0.00974233	0.0166187	0.0324035	0.0120795	0.0388689	0.00319417	0.00164426	0.0274426	0.0186641	0.0347465	0.00264316	0.0249669	0.0403694	0.0337566	0.0186462	0.000342641	0.00557903	0.0290419	0.0490476	0.0264299	0.00119577	0.00575286	0.005054	0.0183606	0.00498352	0.0175114	0.0380643	0.00418306	0.0199078	0.0495844	0.00686388	0.00859463	0.0485481	0.0346479	0.0064025	0.00461941	0.0178999	0.00985093	0.00298002	0.329535	0.670465	0.321406
10872	-179.9821	-240.4448	60.46269	0.0140516	0.0182926	0.0153491	0.127171	0.0233105	0.0924048	0.0316685	0.0469218	0.00660658	0.0831247	0.0116021	0.0138426	0.019582	0.00206034	0.000556582	0.00665582	0.007695	0.0194152	0.033269	0.0746981	0.0101111	0.0468339	0.0266717	0.0037009	0.00785783	0.108477	0.0102935	0.0115901	0.0315175	0.000289131	0.000972657	0.0378766	0.038582	0.00606606	0.028288	0.00637902	0.0223388	0.0381484	0.0104264	0.00297466	0.0261681	0.0937592	0.0153897	0.0143998	0.0324447	0.0102179	0.0124592	2.14446	0.713885	1.26218	0.7378199	0.0061213	0.0832986	0.460531	2.17141	12.005	163.364	3.684746	0.5845599	0.7509834	0.0107881	0.0140441	0.0117842	0.0976353	0.0178966	0.0709435	0.0243134	0.0360241	0.00507218	0.0638188	0.00890747	0.0106276	0.015034	0.00158182	0.000427314	0.00510999	0.00590782	0.014906	0.0255422	0.0573493	0.00776279	0.0359566	0.0204772	0.00284136	0.00603283	0.0832829	0.00790284	0.00889828	0.0241975	0.00022198	0.000746755	0.0290796	0.0296212	0.0046572	0.0217181	0.00489748	0.0171505	0.0292883	0.00800485	0.00228379	0.0200905	0.0719833	0.0118154	0.0110554	0.0249093	0.00784476	0.00956553	0.36891	0.63109	1.302512
